Розіграш	Дата проведення	Лототрон	Комплект кульок	Кулька номер 1	Кулька номер 2	Кулька номер 3	Кулька номер 4	Кулька номер 5	Кулька номер 6	Кулька номер 7	Кулька номер 8	Кулька номер 9	Кулька номер 10	Кулька номер 11	Кулька номер 12	Кулька номер 13	Кулька номер 14	Кулька номер 15	Кулька номер 16	Кулька номер 17	Кулька номер 18	Кулька номер 19	Кулька номер 20	2х2	2х3	3х3	2х4	3х4	4х4	3х5	4х5	5х5	3х6	4х6	5х6	6х6	4х7	5х7	6х7	7х7	4х8	5х8	6х8	7х8	8х8	0х9	5х9	6х9	7х9	8х9	9х9	0х10	5х10	6х10	7х10	8х10	9х10	10х10
6679	2019-07-24	Б	1	52	44	38	18	20	56	65	76	22	61	11	7	42	40	19	4	68	23	74	50	8	107	2	196	57	2	252	25	4	522	99	7	2	252	35	6	0	265	50	15	0	0	271	115	20	6	0	0	705	660	144	32	1	0	0
6678	2019-07-23	А	4	71	21	73	44	68	50	53	63	62	66	19	60	16	42	6	38	7	72	17	4	50	104	14	257	48	2	241	51	3	620	103	25	0	207	39	2	0	311	54	6	0	0	339	92	25	2	0	0	626	584	153	16	2	0	0
6677	2019-07-22	A	1	72	42	45	50	44	48	25	22	79	3	6	68	16	53	56	1	7	4	26	14	24	122	14	216	44	2	336	29	3	782	214	19	0	362	53	1	0	287	77	4	0	0	256	155	10	2	0	0	567	820	158	17	1	0	0
6676	2019-07-21	А	3	10	68	37	64	73	44	32	55	80	25	69	61	26	53	12	48	50	57	21	33	12	88	5	256	30	11	254	36	5	585	100	11	0	253	22	3	0	330	45	9	0	0	241	147	17	12	0	0	580	567	135	28	1	1	0
6675	2019-07-20	Б	4	1	17	35	11	78	80	56	53	73	60	3	15	32	62	65	59	33	14	13	18	11	751	13	227	61	2	272	32	6	679	141	11	0	233	48	0	0	302	70	11	0	0	239	180	14	2	0	0	513	754	172	17	10	0	0
6674	2019-07-19	Б	1	9	47	44	77	45	46	53	48	27	10	61	56	14	23	72	13	31	59	30	62	19	116	7	239	31	0	275	31	0	565	113	8	0	224	48	2	0	240	47	1	0	0	292	113	31	1	0	0	673	602	121	7	1	0	0
6673	2019-07-18	А	1	61	9	58	1	46	75	20	53	38	18	19	31	79	50	49	56	45	39	28	70	21	168	26	591	31	12	190	43	4	575	118	8	0	370	37	7	0	282	133	5	0	0	287	104	7	1	0	0	574	560	89	29	0	0	0
6672	2019-07-17	А	2	72	29	3	13	23	6	74	21	40	50	53	36	31	28	11	63	75	22	7	2	10	625	18	265	87	6	418	96	7	952	258	11	2	362	66	16	0	482	131	6	0	0	245	263	35	4	0	0	456	916	200	59	1	0	0
6671	2019-07-16	Б	1	28	50	77	45	11	70	4	35	33	27	66	37	16	14	1	59	20	51	44	67	17	141	12	253	64	2	261	31	1	769	184	16	0	246	37	3	0	312	66	18	0	0	171	141	44	1	0	0	592	891	239	37	0	0	0
6670	2019-07-15	A	4	15	69	14	27	58	50	40	68	39	19	59	74	62	26	2	29	33	41	72	17	6	786	7	229	54	2	273	42	10	650	173	19	0	242	45	3	0	355	50	7	0	0	218	115	14	1	0	0	687	634	130	13	1	0	0
6669	2019-07-14	А	1	69	3	30	56	67	72	35	11	32	43	74	52	18	38	48	61	58	47	54	78	19	172	32	139	26	3	178	35	1	546	127	6	1	261	15	0	0	186	83	5	0	0	262	70	16	4	0	0	754	553	148	12	0	0	0
6668	2019-07-13	А	1	11	61	38	36	57	5	55	20	12	28	60	10	52	45	26	8	18	76	72	19	14	134	15	201	25	2	249	29	1	788	184	51	1	240	44	24	0	263	58	7	0	0	150	144	28	1	0	0	504	736	163	10	0	0	0
6667	2019-07-12	А	1	30	71	3	35	16	42	65	60	78	61	54	79	38	50	63	7	44	55	5	69	11	97	11	286	51	2	203	21	0	712	157	16	0	241	39	3	0	305	47	2	0	0	302	93	9	2	0	0	640	692	137	14	2	0	0
6666	2019-07-11	Б	2	71	64	6	73	2	33	50	9	65	20	63	58	32	10	56	11	47	74	23	40	74	104	19	215	32	3	270	69	3	858	156	15	1	290	54	3	1	426	64	10	1	0	211	120	23	2	2	0	539	634	165	24	1	0	0
6665	2019-07-10	А	1	5	8	7	37	30	49	69	21	38	70	40	14	48	60	76	51	44	15	9	3	18	134	8	212	55	3	332	54	2	779	161	23	0	347	45	2	0	258	53	6	1	0	220	174	10	2	0	0	574	742	153	18	6	0	0
6664	2019-07-09	А	4	37	78	44	27	58	32	23	20	52	74	14	55	48	15	16	34	5	68	11	33	5	77	8	753	40	4	318	37	0	849	162	21	0	316	40	3	0	295	97	15	0	0	223	168	16	2	0	0	484	642	176	27	2	0	0
6663	2019-07-08	Б	1	29	28	58	33	62	26	1	24	72	77	54	3	48	41	10	25	75	31	51	35	33	162	37	209	43	1	296	45	3	985	151	13	1	223	33	2	1	271	98	18	0	0	232	157	18	2	0	0	504	808	144	13	0	0	0
6662	2019-07-07	Б	2	12	21	54	66	63	19	23	71	50	77	39	47	36	16	31	74	30	64	69	20	6	57	10	427	35	1	181	31	2	568	100	15	0	194	32	0	0	227	37	3	0	0	311	103	12	0	0	0	647	603	104	14	0	0	0
6661	2019-07-06	А	4	79	75	24	62	13	50	39	69	2	26	36	34	6	33	61	57	32	8	14	35	23	90	14	264	56	6	332	29	0	657	126	9	1	253	73	2	0	200	72	5	0	0	194	121	36	0	0	0	552	640	139	14	0	0	0
6660	2019-07-05	А	1	80	10	73	26	37	58	17	11	5	1	63	74	48	77	39	43	76	47	64	32	21	384	4	415	35	3	263	53	10	720	145	8	0	225	60	4	0	252	25	1	0	0	278	75	17	1	0	0	514	628	137	10	1	0	0
6659	2019-07-04	Б	2	2	64	20	21	74	52	24	14	78	48	67	69	61	80	50	71	53	63	70	47	19	80	18	245	18	2	212	27	0	772	113	17	0	210	30	1	0	290	59	7	0	0	316	148	14	1	0	0	742	589	162	26	0	0	0
6658	2019-07-03	Б	4	67	47	27	24	48	56	57	63	68	12	51	64	8	5	34	36	32	40	42	54	9	269	10	171	35	4	262	38	0	560	116	21	4	284	54	6	0	332	75	15	1	0	190	106	31	3	0	0	585	602	150	18	0	0	0
6657	2019-07-02	А	2	40	77	70	7	11	66	47	74	60	56	75	49	31	44	62	30	21	27	22	41	12	140	3	183	714	2	287	32	1	499	147	24	2	294	56	5	0	330	45	6	0	0	243	128	15	31	1	0	577	582	120	28	5	0	0
6656	2019-07-01	Б	2	74	25	9	53	51	11	54	67	31	50	63	37	42	61	2	55	76	20	78	60	39	107	12	153	31	1	209	21	0	746	121	17	0	159	35	2	0	194	24	19	0	0	268	94	15	2	0	0	558	534	99	12	0	0	0
6655	2019-06-30	А	4	77	73	36	3	17	72	29	37	64	5	11	50	48	67	39	52	54	56	10	79	7	261	5	193	52	0	200	20	1	644	151	14	0	168	29	0	0	242	26	5	0	0	238	89	17	2	0	0	532	549	80	7	1	0	0
6654	2019-06-29	А	4	20	71	70	44	19	31	7	37	1	13	56	63	69	75	77	36	34	74	29	42	13	121	3	204	46	3	471	24	0	643	130	5	0	209	17	1	1	342	46	4	1	0	230	104	14	2	0	0	539	662	135	16	0	0	0
6653	2019-06-28	А	4	3	18	74	5	52	44	35	20	13	4	77	68	7	32	9	54	30	55	65	11	19	90	5	313	40	8	334	39	2	947	189	25	0	315	59	2	0	530	113	10	1	0	159	163	22	3	0	0	438	849	177	41	0	0	0
6652	2019-06-27	Б	4	78	2	5	9	12	75	28	36	6	34	32	70	61	64	57	60	22	23	71	67	27	126	2	288	52	1	285	22	2	787	168	17	0	257	44	2	0	288	76	3	0	0	194	157	9	0	0	0	674	712	108	26	3	0	0
6651	2019-06-26	Б	2	46	63	75	37	57	18	42	71	33	1	68	23	16	35	2	7	24	78	80	36	21	217	15	231	47	2	286	34	2	951	215	11	3	265	47	0	0	281	84	5	0	0	196	144	22	2	0	0	566	717	154	28	0	0	0
6650	2019-06-25	Б	4	53	25	18	68	65	37	35	66	67	44	27	80	76	26	73	72	59	21	10	79	34	138	8	223	82	1	338	31	1	703	130	19	0	331	55	4	1	313	71	5	0	0	303	161	17	2	0	0	582	617	162	11	0	0	0
6649	2019-06-24	Б	1	35	79	65	22	38	71	10	6	7	70	3	5	30	78	66	12	49	20	68	24	33	225	25	260	336	21	429	79	8	1029	333	51	3	407	86	9	0	388	101	16	0	0	143	186	22	16	0	0	468	965	225	55	2	0	0
6648	2019-06-23	Б	4	11	70	60	57	26	1	54	62	10	44	58	64	68	46	77	27	52	19	48	4	14	122	18	155	28	2	268	47	3	585	98	12	0	230	35	0	0	274	61	16	0	0	281	149	32	3	0	0	450	636	110	12	2	0	0
6647	2019-06-22	А	2	2	46	20	28	17	47	16	41	1	69	56	19	4	50	76	15	54	53	6	32	63	265	17	168	45	11	291	81	3	594	165	24	1	277	89	2	0	273	94	19	2	0	189	161	13	1	0	0	575	704	163	32	1	0	0
6646	2019-06-21	А	2	44	55	32	8	28	63	27	78	41	64	58	80	77	72	2	18	14	68	26	6	11	86	24	239	26	3	313	19	1	691	157	11	1	275	46	1	0	363	52	16	0	0	207	134	12	2	0	0	509	746	188	43	2	0	0
6645	2019-06-20	А	4	10	34	40	68	59	7	14	76	19	54	51	57	79	64	66	12	60	18	23	26	11	54	5	263	46	2	272	17	0	504	97	14	0	201	25	4	0	234	34	3	0	0	290	102	15	0	0	0	601	692	118	4	2	0	0
6644	2019-06-19	А	4	37	41	45	48	69	73	78	29	22	56	59	54	10	51	53	32	6	40	12	23	9	67	444	214	24	0	249	36	0	607	121	5	0	162	24	2	0	259	55	7	0	0	342	88	9	0	0	0	632	617	108	19	2	0	0
6643	2019-06-18	Б	4	15	77	23	9	37	75	42	44	62	54	34	25	19	49	2	57	79	66	29	67	7	85	6	276	30	1	348	21	0	728	168	18	0	240	39	0	0	233	72	4	0	0	204	120	11	1	0	0	515	718	114	14	0	0	0
6642	2019-06-17	Б	1	45	33	61	26	16	51	23	6	74	68	79	59	27	62	69	3	13	53	67	80	18	134	54	166	117	18	303	42	4	736	202	28	1	282	35	2	0	254	57	17	0	0	218	139	22	2	0	0	412	763	154	37	5	0	0
6641	2019-06-16	Б	3	47	6	61	44	78	5	79	18	60	56	74	22	69	45	14	15	37	72	57	21	6	92	21	153	23	0	205	17	0	484	131	13	0	185	15	2	0	227	94	1	0	0	226	136	20	1	0	0	479	490	94	19	3	0	0
6640	2019-06-15	Б	2	31	27	14	13	21	50	57	45	20	12	3	80	8	65	77	70	74	22	23	49	10	82	9	248	38	5	240	25	0	668	117	17	0	498	51	5	0	257	64	6	0	0	226	131	15	1	0	0	528	651	111	15	1	0	0
6639	2019-06-14	А	3	23	69	71	39	26	25	48	36	63	24	2	8	74	58	79	45	44	50	9	72	16	179	18	295	55	4	379	122	12	863	146	17	0	337	50	1	0	317	81	9	0	0	176	120	45	3	0	0	567	765	172	29	0	0	0
6638	2019-06-13	А	3	22	34	43	20	57	46	5	38	47	24	64	17	68	9	65	75	19	53	42	58	6	103	6	227	31	2	271	37	1	862	133	7	0	230	28	0	0	397	38	6	1	0	237	159	12	1	0	0	621	585	149	8	0	0	0
6637	2019-06-12	А	2	23	25	3	80	38	15	5	54	69	1	68	58	29	17	52	12	14	30	35	78	22	208	7	213	43	5	349	44	5	723	171	26	1	279	58	3	0	321	81	18	0	0	208	129	37	1	0	0	645	788	183	31	1	0	0
6636	2019-06-11	А	4	37	53	7	79	20	6	36	32	4	73	47	30	22	58	76	25	12	54	10	50	10	397	2	241	25	4	262	37	2	672	126	13	0	312	32	3	0	304	65	12	0	0	243	120	18	0	0	0	661	682	173	20	0	0	0
6635	2019-06-10	Б	4	7	64	18	41	29	20	35	27	21	26	56	14	32	59	54	80	63	34	17	44	6	76	4	188	47	2	264	51	3	632	130	3	0	326	38	5	0	274	50	13	1	0	278	90	9	3	0	0	519	712	139	27	1	0	0
6634	2019-06-09	Б	2	54	22	10	61	43	24	68	55	36	80	46	65	40	69	13	26	57	78	47	25	11	454	46	184	64	5	405	65	1	632	173	24	0	349	66	5	0	348	91	8	2	0	191	134	34	12	1	0	583	661	183	27	0	0	0
6633	2019-06-08	Б	2	79	73	20	67	11	45	14	58	1	51	13	6	64	69	60	57	54	70	28	77	17	141	4	216	29	12	268	260	2	776	165	6	0	228	44	2	0	317	63	5	0	0	243	136	16	2	0	0	598	670	120	11	2	0	0
6632	2019-06-07	Б	1	2	60	24	26	37	35	50	11	23	52	49	36	31	4	41	12	5	63	53	51	30	197	19	189	44	3	214	51	0	801	141	10	1	208	19	2	0	323	36	4	0	0	225	130	30	0	0	0	584	760	122	20	2	0	0
6631	2019-06-06	Б	3	60	73	49	17	21	23	48	41	5	30	62	29	52	42	70	24	6	7	38	27	8	71	22	191	22	4	265	67	2	829	178	16	0	248	46	15	0	272	70	6	0	0	249	131	21	0	1	0	568	789	137	16	2	0	0
6630	2019-06-05	А	2	67	45	74	55	2	65	8	40	50	60	57	13	41	51	48	28	59	24	79	20	5	131	1	272	38	2	225	18	5	596	102	5	0	223	14	2	0	275	38	9	0	0	321	131	30	3	0	0	708	602	102	16	0	0	0
6629	2019-06-04	А	2	35	33	62	74	6	46	37	17	69	28	80	26	38	71	66	68	50	60	63	64	8	297	5	164	38	4	219	37	1	548	209	21	1	242	42	14	0	304	44	11	1	0	319	161	12	5	0	0	729	707	183	34	2	0	0
6628	2019-06-03	А	2	20	34	54	6	64	69	18	44	67	19	51	49	2	73	39	76	46	23	61	56	11	247	2	137	15	0	264	16	0	558	97	8	1	203	46	2	0	235	86	2	0	0	348	81	4	0	0	0	682	512	126	4	1	0	0
6627	2019-06-02	А	2	75	58	73	42	4	49	33	23	13	70	34	50	3	18	51	2	26	65	48	30	4	257	7	182	29	2	267	36	0	668	120	4	0	217	20	1	0	241	49	4	0	0	186	74	9	11	0	0	557	602	126	11	1	0	0
6626	2019-06-01	Б	1	5	20	79	78	58	64	32	18	52	39	12	48	43	2	16	8	54	3	35	71	6	247	17	229	48	2	375	36	4	704	254	11	0	289	30	6	0	373	80	3	2	0	199	137	10	1	0	0	646	739	133	15	0	0	0
6625	2019-05-31	А	2	5	33	3	32	80	73	79	70	65	49	13	15	22	6	56	54	25	17	37	7	11	205	9	199	58	1	308	49	2	929	264	32	0	308	69	16	0	317	76	17	0	1	232	182	29	2	0	0	503	612	144	17	0	0	0
6624	2019-05-30	A	1	70	31	13	65	40	64	55	78	6	67	60	76	38	69	77	9	2	42	62	32	5	59	1	207	31	1	244	50	1	677	145	11	0	221	39	4	0	339	62	15	0	0	306	105	18	2	0	0	732	589	150	9	3	0	0
6623	2019-05-29	А	2	9	78	36	24	32	11	48	57	20	64	63	38	54	79	55	30	71	29	2	62	12	175	13	239	43	5	281	55	11	756	162	39	1	263	55	8	0	356	51	4	0	0	177	143	19	1	0	0	598	731	142	19	1	0	0
6622	2019-05-28	А	4	39	48	8	12	3	73	44	66	69	15	26	80	19	31	10	13	72	46	52	34	2	70	1	261	23	1	244	40	1	713	164	12	0	270	21	2	0	312	58	6	0	0	261	103	18	1	0	0	453	652	139	18	0	0	0
6621	2019-05-27	А	3	71	73	22	66	14	60	79	72	61	67	70	37	15	76	62	56	21	5	20	44	10	124	1	197	29	3	268	27	5	675	106	16	0	222	48	12	1	299	95	13	1	0	228	128	25	1	0	0	642	531	99	12	0	0	0
6620	2019-05-26	А	1	63	15	12	21	44	9	37	61	40	10	74	78	8	59	54	49	28	51	55	53	14	83	164	205	38	1	258	31	0	591	157	16	0	313	32	2	0	339	145	5	0	0	222	130	16	1	0	0	502	569	106	10	1	0	0
6619	2019-05-25	А	3	44	61	64	7	32	34	5	53	69	52	74	18	28	47	68	37	59	36	55	17	7	109	12	132	31	0	193	39	1	924	217	31	0	332	50	0	0	260	66	7	0	0	301	122	44	1	1	0	744	646	160	10	2	0	0
6618	2019-05-24	Б	2	20	56	3	18	24	52	41	69	23	71	61	49	9	32	19	48	59	63	6	5	22	95	10	264	136	3	318	58	1	900	210	37	0	349	60	3	0	393	106	25	2	0	252	136	56	3	0	0	568	767	221	15	4	0	0
6617	2019-05-23	Б	2	38	67	43	16	48	14	72	41	77	58	12	37	23	69	26	73	68	18	75	34	13	61	3	209	53	1	284	37	6	844	157	15	0	204	28	3	1	359	107	5	0	0	258	146	13	0	0	0	723	673	124	11	1	0	0
6616	2019-05-22	Б	1	39	1	16	64	7	71	51	37	21	73	70	62	35	67	2	26	10	45	43	19	23	322	13	215	57	0	317	28	1	637	123	15	2	198	38	8	0	264	71	6	0	0	333	123	20	1	0	0	467	691	192	18	11	0	0
6615	2019-05-21	Б	1	53	36	44	59	22	74	39	35	40	54	16	30	64	62	32	65	33	73	47	4	22	105	2	175	30	7	229	19	3	598	130	14	1	202	32	1	0	222	162	16	0	0	417	119	18	4	0	0	899	529	82	26	1	1	0
6614	2019-05-20	Б	1	20	46	1	74	6	24	64	72	61	23	52	31	55	53	62	5	69	80	40	50	7	137	15	256	52	1	247	37	3	701	118	15	1	221	29	2	0	322	74	7	0	0	234	93	8	1	0	0	504	576	109	12	0	0	0
6613	2019-05-19	Б	1	47	61	79	44	80	28	9	53	13	15	20	54	4	55	31	22	1	16	45	7	7	79	2	159	34	5	209	35	1	642	151	16	0	267	44	1	0	246	53	3	2	0	346	119	28	1	0	0	636	558	159	18	11	0	0
6612	2019-05-18	Б	3	61	23	17	60	43	54	22	20	58	35	7	45	19	69	27	10	1	38	79	36	25	262	6	278	99	4	327	53	4	877	293	36	0	385	86	19	0	404	100	9	0	0	171	207	50	3	0	0	491	834	252	45	1	0	0
6611	2019-05-17	Б	3	16	53	68	61	49	75	13	14	48	20	74	1	4	31	44	30	51	57	79	33	18	210	16	327	102	1	410	54	0	767	152	5	0	301	40	15	0	344	46	7	0	0	226	160	21	2	0	0	605	662	116	7	0	0	0
6610	2019-05-16	Б	3	66	26	62	9	76	80	72	8	55	74	33	15	34	54	77	18	17	2	46	64	11	120	11	243	43	1	267	27	0	694	178	23	0	217	21	4	0	344	136	14	0	0	319	124	18	0	0	0	610	653	143	45	1	0	0
6609	2019-05-15	А	4	28	68	24	30	12	44	13	3	2	75	18	19	31	17	74	70	41	67	14	56	11	272	5	246	49	0	240	52	1	709	142	10	1	294	34	2	0	300	69	7	0	0	261	130	33	2	0	0	622	683	173	16	2	0	0
6608	2019-05-14	А	2	5	76	79	37	8	40	55	21	26	6	4	7	43	47	30	73	11	74	18	24	18	177	16	220	56	7	318	49	2	821	213	26	0	308	62	2	0	341	81	7	1	0	229	114	22	1	0	0	799	728	194	20	1	0	0
6607	2019-05-13	А	1	43	53	36	29	6	2	14	42	70	44	65	60	79	75	9	13	26	21	72	8	21	89	11	339	48	3	293	40	3	811	172	28	0	302	41	5	0	420	97	9	0	0	208	216	34	3	0	0	485	602	160	20	1	0	0
6606	2019-05-12	А	4	3	48	54	62	30	55	19	36	28	72	39	10	67	68	17	46	59	52	56	27	12	81	10	245	58	0	267	83	2	650	100	7	0	242	29	0	0	294	50	4	0	0	300	127	25	1	0	0	550	700	173	23	2	0	0
6605	2019-05-11	А	3	54	60	24	69	73	18	30	47	25	28	62	4	72	77	45	39	65	48	58	3	13	69	2	213	29	1	235	56	0	543	141	8	2	228	27	0	0	223	30	24	0	0	222	135	17	1	0	0	632	835	221	17	0	0	0
6604	2019-05-10	А	3	43	48	32	59	69	45	51	60	46	20	1	34	80	44	71	29	66	63	67	27	28	91	3	224	41	2	290	49	0	591	121	22	0	439	33	3	0	290	41	6	1	0	299	127	12	2	0	0	690	791	132	24	2	0	0
6603	2019-05-09	Б	3	5	31	14	73	72	65	60	18	74	9	64	58	8	68	63	47	3	40	29	46	15	66	15	190	32	4	210	23	1	628	118	11	0	192	22	3	0	243	44	1	1	0	229	137	22	0	0	0	502	673	131	13	3	0	0
6602	2019-05-08	Б	3	71	13	68	72	63	49	56	22	41	80	26	66	78	2	11	31	42	75	32	20	19	107	8	196	39	5	250	46	7	668	106	18	0	210	36	1	0	330	76	4	0	0	279	126	8	18	0	0	653	561	116	15	2	0	0
6601	2019-05-07	Б	1	22	33	12	29	24	7	36	73	5	54	41	35	58	78	3	18	66	59	53	10	21	170	7	251	93	2	516	73	4	885	234	17	2	370	83	5	0	430	105	5	0	0	265	163	44	1	0	0	575	858	213	23	0	0	0
6600	2019-05-06	А	3	7	43	69	35	17	71	65	42	18	62	36	13	76	68	48	74	70	53	64	32	10	166	4	237	64	0	321	49	0	573	115	8	1	247	20	2	0	283	106	3	0	0	264	99	32	2	1	0	785	608	139	17	0	0	0
6599	2019-05-05	А	2	54	43	78	59	49	21	47	62	30	15	9	13	41	51	70	34	32	31	7	80	4	66	1	134	33	0	185	18	2	383	56	6	0	148	21	1	0	168	47	0	1	0	274	68	10	1	0	0	544	355	76	7	0	0	0
6598	2019-05-04	Б	2	26	73	5	37	31	34	39	14	35	38	72	67	78	59	66	11	22	25	68	30	16	126	11	260	49	0	226	43	1	674	148	13	0	234	35	2	0	318	79	11	1	0	254	114	41	4	0	0	601	557	104	9	0	0	0
6597	2019-05-03	Б	2	9	11	4	51	61	45	18	26	14	72	80	74	24	79	77	76	55	20	60	35	12	89	9	204	31	2	230	67	0	653	115	11	0	177	25	2	0	323	32	10	0	0	262	129	13	0	0	0	685	560	106	11	1	0	0
6596	2019-05-02	Б	4	10	53	74	35	4	61	18	1	79	63	31	69	50	49	58	59	34	32	24	22	43	199	15	260	57	7	279	62	6	832	220	28	0	324	87	1	0	350	96	4	0	0	196	127	42	0	0	0	479	696	172	53	1	0	0
6595	2019-05-01	Б	2	54	53	52	7	67	47	9	21	51	11	62	14	38	45	57	18	71	35	15	66	34	84	8	166	54	5	189	76	1	587	192	6	1	180	22	2	0	230	33	6	0	0	203	75	20	2	0	0	509	457	110	12	1	0	0
6594	2019-04-30	Б	4	2	36	40	29	25	69	56	64	6	24	1	9	62	53	35	65	66	45	60	32	36	166	9	222	101	3	315	67	5	845	216	20	2	330	63	13	0	288	84	20	0	0	206	133	35	0	0	0	516	876	230	21	0	0	0
6593	2019-04-29	Б	2	66	70	67	79	2	26	76	16	72	33	42	9	35	15	8	41	59	29	27	57	24	134	2	197	24	2	158	16	1	632	100	8	0	186	24	3	0	219	35	1	0	0	209	88	13	0	0	0	397	627	130	8	0	0	0
6592	2019-04-28	А	2	18	78	3	77	45	17	80	68	33	63	26	10	35	37	53	19	42	58	31	29	22	39	1	103	23	1	145	46	0	470	132	16	0	190	51	2	0	205	37	6	0	0	130	79	29	0	0	0	367	561	134	19	4	0	0
6591	2019-04-27	А	2	43	14	24	28	2	30	5	17	11	70	76	21	62	50	20	26	53	79	56	71	6	44	0	191	49	1	197	45	0	635	139	13	2	182	27	0	0	318	67	14	0	0	300	93	12	0	0	0	649	702	103	7	1	0	0
6590	2019-04-26	А	3	41	34	21	53	15	52	28	46	54	79	18	66	48	30	42	19	80	16	63	26	40	158	16	235	36	0	255	38	0	924	152	19	1	273	25	0	0	290	49	6	1	0	300	104	28	8	0	0	573	699	118	8	3	0	0
6589	2019-04-25	Б	4	65	72	64	34	21	27	37	56	74	31	16	60	15	30	77	6	17	59	18	33	21	117	2	212	43	2	212	18	0	699	130	10	1	241	30	1	0	248	81	20	0	0	283	110	32	2	0	0	627	569	153	18	2	1	0
6588	2019-04-24	А	4	34	32	11	30	27	10	48	56	55	31	29	24	17	68	49	3	69	42	70	5	36	101	13	266	61	3	276	28	1	760	170	11	1	258	37	4	1	356	53	9	1	0	202	110	18	1	0	0	550	708	163	11	0	0	0
6587	2019-04-23	А	2	69	75	3	2	58	33	12	80	76	24	48	11	16	36	55	43	19	61	28	68	74	211	8	271	75	6	388	46	2	1123	197	16	12	350	51	3	0	316	59	17	0	0	251	155	20	2	0	0	442	817	164	23	3	0	0
6586	2019-04-22	Б	3	69	39	48	42	46	79	18	70	27	65	10	31	28	37	7	64	6	78	13	33	21	151	6	231	28	4	341	41	0	764	122	8	0	237	36	1	0	294	72	8	0	0	221	185	29	2	0	0	418	638	138	10	4	1	0
6585	2019-04-21	Б	4	56	62	28	8	47	19	70	49	4	31	29	50	2	3	51	46	41	23	12	44	36	100	6	201	30	0	256	42	0	630	129	11	1	255	39	2	0	265	61	1	0	0	246	113	11	2	0	0	509	640	128	17	2	0	0
6584	2019-04-20	Б	2	73	32	28	68	57	31	35	21	6	11	56	38	12	67	19	5	13	54	52	33	26	113	24	263	59	4	316	41	2	826	161	10	3	288	29	5	0	338	79	5	0	0	262	171	20	1	0	0	510	630	140	14	2	0	0
6583	2019-04-19	Б	3	2	53	55	79	25	11	67	73	57	69	14	41	47	4	8	60	78	39	26	1	38	186	40	324	87	1	334	49	6	828	283	13	0	315	62	3	0	329	70	15	1	0	223	198	16	0	0	0	498	632	188	10	1	0	0
6582	2019-04-18	Б	2	57	10	71	77	67	29	70	61	45	52	68	62	23	76	27	40	51	26	13	80	32	152	4	303	42	1	254	64	2	946	142	17	1	266	55	3	0	294	89	2	0	0	311	175	14	0	0	0	674	757	202	18	0	1	0
6581	2019-04-17	Б	1	4	2	80	40	32	27	74	67	33	9	21	30	11	17	71	6	58	52	45	15	11	144	7	339	33	2	352	33	2	923	194	22	0	276	47	1	0	359	85	9	0	0	238	201	22	1	0	0	503	679	162	47	6	0	0
6580	2019-04-16	А	2	48	7	49	70	44	23	11	8	58	21	76	39	16	30	65	12	47	53	77	20	11	119	2	234	57	3	330	22	0	673	111	16	1	204	40	0	0	377	58	3	0	0	250	149	35	1	0	0	608	597	116	8	0	0	0
6579	2019-04-15	А	2	80	44	52	60	22	70	39	20	54	53	3	10	77	6	64	66	72	55	11	9	30	114	16	241	50	4	285	24	2	739	152	10	2	280	28	8	0	342	110	4	0	0	207	163	19	3	0	0	550	1299	172	28	0	0	0
6578	2019-04-14	А	2	47	64	59	23	49	32	38	5	29	6	69	62	73	19	15	57	70	28	76	21	24	95	14	175	29	0	227	31	1	770	165	8	0	261	92	8	0	311	52	13	1	0	213	108	5	1	0	0	502	566	114	12	3	0	0
6577	2019-04-13	Б	4	15	31	76	52	46	2	78	77	45	36	37	33	42	29	17	41	51	58	14	66	10	71	3	203	48	0	250	26	1	720	119	43	1	210	28	3	0	331	53	6	0	0	271	115	12	2	0	0	683	695	199	39	2	0	0
6576	2019-04-12	Б	1	56	77	43	20	31	13	32	25	44	70	10	4	23	72	34	75	6	57	8	73	18	121	6	201	49	1	215	38	2	890	164	11	0	318	39	12	0	294	69	8	0	0	365	118	14	1	0	0	679	733	139	27	2	0	0
6575	2019-04-11	Б	3	61	80	65	23	43	12	76	51	59	63	13	10	15	28	69	60	20	67	72	33	43	370	14	366	42	2	337	37	1	817	182	49	1	391	84	2	0	272	82	1	0	0	250	155	24	4	0	0	484	756	205	25	3	0	0
6574	2019-04-10	А	3	31	63	8	52	28	30	48	17	2	62	22	33	60	35	45	3	55	9	46	43	33	138	15	256	34	1	217	47	2	752	160	20	0	255	33	3	0	373	51	3	0	0	238	135	19	2	0	0	521	853	125	24	2	0	0
6573	2019-04-09	А	3	47	34	43	9	12	35	48	64	78	53	50	30	66	13	74	56	18	68	25	70	24	123	7	157	42	2	277	18	1	604	126	15	1	239	22	3	0	217	56	3	1	0	377	102	3	0	0	0	819	648	116	30	1	0	0
6572	2019-04-08	А	2	14	2	48	78	55	33	75	74	9	8	25	28	44	57	34	42	77	72	46	59	25	77	5	190	40	4	270	45	0	585	154	21	0	205	48	5	0	258	43	6	0	0	280	121	11	3	0	0	625	743	143	17	0	0	0
6571	2019-04-07	А	2	61	19	54	10	42	20	53	35	66	7	29	43	67	55	9	15	75	12	28	14	25	98	5	259	42	8	256	34	10	613	130	18	2	253	47	5	0	300	63	4	0	0	301	152	31	1	0	0	535	842	140	22	1	0	0
